"animal_id","Sex","Time","Steplength(m)","Turningangle(rad)"
1,"M","20:00:00",668.336741470944,1.2064745237256
1,"M","21:00:00",41.8807831827438,-1.14489619228136
1,"M","22:00:00",52.2015325445527,-0.69795934851213
1,"M","23:00:00",69.2603782836912,2.76339752043594
1,"M","00:00:00",19.9248588451713,1.96341353687573
1,"M","01:00:00",14.560219778561,1.54321711439516
1,"M","02:00:00",12.0830459735946,2.43666550145781
1,"M","03:00:00",7.07106781186548,1.85552676531761
1,"M","04:00:00",21.9317121994613,0.564750980737105
1,"M","05:00:00",19.0262975904404,2.77132178906779
1,"M","06:00:00",291.528729287527,2.5162294091066
1,"M","07:00:00",21.095023109729,-3.11736187316807
1,"M","08:00:00",11.7046999107196,2.46811673282933
1,"M","09:00:00",12.6491106406735,2.47107109560924
1,"M","10:00:00",7.61577310586391,-0.0831412318884412
1,"M","11:00:00",12.2065556157337,2.58641407746919
1,"M","12:00:00",5,0.960070362405688
1,"M","13:00:00",NA,NA
1,"M","14:00:00",NA,NA
1,"M","15:00:00",35.3553390593274,NA
1,"M","16:00:00",35.1140997321589,-2.98875960298458
1,"M","17:00:00",3,1.9195673303788
1,"M","18:00:00",407.991421478442,-2.15200093852926
1,"M","19:00:00",1620.72823138242,0.446288246530593
1,"M","20:00:00",1748.51851577271,-0.917726966121455
1,"M","21:00:00",999.302256577058,-0.569210786081242
1,"M","22:00:00",31.5753068076939,1.43066965780946
1,"M","23:00:00",37.4833296279826,2.56624463581103
1,"M","00:00:00",26.9072480941474,3.07014390595718
1,"M","01:00:00",8.06225774829855,-0.213668987539984
1,"M","02:00:00",8.06225774829855,2.49809154479651
1,"M","03:00:00",19.1049731745428,0.94677327381814
1,"M","04:00:00",13,0.353586927823757
1,"M","05:00:00",6.70820393249937,0.858438728700568
1,"M","06:00:00",12.6491106406735,2.35619449019234
1,"M","07:00:00",5.65685424949238,-2.0344439357957
1,"M","08:00:00",8.24621125123532,2.11121582706548
1,"M","09:00:00",39.2173431022552,1.47789680168148
1,"M","10:00:00",NA,NA
1,"M","11:00:00",NA,NA
1,"M","12:00:00",NA,NA
1,"M","13:00:00",NA,NA
1,"M","14:00:00",NA,NA
1,"M","15:00:00",22.6274169979695,NA
1,"M","16:00:00",1217.86411393061,-1.35130868975051
1,"M","17:00:00",269.267524963557,0.367786634512516
1,"M","18:00:00",519.139672920496,1.00531696871086
1,"M","19:00:00",1783.96328437555,0.345094344371248
1,"M","20:00:00",832.365905116254,-0.930621351164834
1,"M","21:00:00",277.348156655133,-0.00729901397347277
1,"M","22:00:00",192.20041623264,0.493694881998544
1,"M","23:00:00",10.770329614269,1.24324076580546
1,"M","00:00:00",NA,NA
1,"M","01:00:00",NA,NA
1,"M","02:00:00",15.8113883008419,NA
1,"M","03:00:00",20.1246117974981,2.63998859940067
1,"M","04:00:00",19.2353840616713,-0.950546840812075
1,"M","05:00:00",21.6333076527839,3.04048928185349
1,"M","06:00:00",427.44005427662,0.941570692061222
1,"M","07:00:00",33.9558536926993,1.45506416573869
1,"M","08:00:00",25.3179778023443,-1.96728751643875
1,"M","09:00:00",9.21954445729289,-2.12076733673617
1,"M","10:00:00",19.2093727122985,-3.10770732368568
1,"M","11:00:00",9,2.24553726901845
1,"M","12:00:00",4.47213595499958,1.10714871779409
1,"M","13:00:00",14.560219778561,2.31274359480081
1,"M","14:00:00",27.7308492477241,-2.97237233743773
1,"M","15:00:00",67.0074622710038,-1.10594534894054
1,"M","16:00:00",120.917327128911,3.00877197742183
1,"M","17:00:00",24.7588368062799,3.11887688230492
1,"M","18:00:00",362.138095206787,-1.51879945907667
1,"M","19:00:00",647.785458311623,-1.60951218955514
1,"M","20:00:00",32.649655434629,3.07013696779459
1,"M","21:00:00",13.4164078649987,-1.16230743372227
1,"M","22:00:00",8.06225774829855,1.91008894124894
1,"M","23:00:00",6.40312423743285,2.36989226356521
1,"M","00:00:00",792.085853932514,-1.47799435076055
1,"M","01:00:00",767.99088536258,-1.11153033389944
1,"M","02:00:00",13.3416640641263,-3.02440408600214
1,"M","03:00:00",105.019045891686,3.12803174331387
1,"M","04:00:00",247.135590314305,-0.913855622780294
1,"M","05:00:00",532.692218828096,1.38143634817648
1,"M","06:00:00",80.2309167341368,-0.402615187609805
1,"M","07:00:00",7.07106781186548,-0.610003942854026
1,"M","08:00:00",18.8679622641132,-2.91479380553591
1,"M","09:00:00",9.48683298050514,-0.690446457054692
1,"M","10:00:00",7.07106781186548,-2.67794504458899
1,"M","11:00:00",18.1107702762748,-0.674740942223553
1,"M","12:00:00",11,3.0309354324159
1,"M","13:00:00",6.70820393249937,2.0344439357957
1,"M","14:00:00",95.1892851112981,-0.621887933451685
1,"M","15:00:00",102.259473888731,-3.14046259448587
1,"M","16:00:00",24.0416305603426,-2.68904155109911
1,"M","17:00:00",46.3249392876019,1.84539595335089
1,"M","18:00:00",1450.80977388492,-0.0626072200817425
1,"M","19:00:00",2105.69537208021,0.165231012426781
1,"M","20:00:00",2048.56632794743,-0.799925515114273
1,"M","21:00:00",NA,NA
1,"M","22:00:00",NA,NA
1,"M","23:00:00",463.864204266723,NA
1,"M","00:00:00",3722.2318573673,0.290262319810118
1,"M","01:00:00",1892.43784574289,0.451772771203173
1,"M","02:00:00",870.723836816243,-0.472734270820709
1,"M","03:00:00",167.026943934205,-0.952100706964786
1,"M","04:00:00",903.000553709686,0.61688441569819
1,"M","05:00:00",216.104141561424,-1.12169027189632
1,"M","06:00:00",363.324923450071,0.490683292808144
1,"M","07:00:00",9.4339811320566,-1.74112506243822
1,"M","08:00:00",15.1327459504216,2.7155448705429
1,"M","09:00:00",17,-2.1933051853453
1,"M","10:00:00",32.4499614791759,-1.66884160408874
1,"M","11:00:00",65.7951365983839,-1.73594500420952
1,"M","12:00:00",47.4236228055175,-0.0769931138898694
1,"M","13:00:00",70.4911341943084,-2.86403260902844
1,"M","14:00:00",67.7200118133481,-2.87339307989294
1,"M","15:00:00",409.213880507492,2.73749689458057
1,"M","16:00:00",514.373405222315,0.24222247789161
1,"M","17:00:00",230.722777375794,2.8914476197725
1,"M","18:00:00",228.473193175917,-1.11300255777432
1,"M","19:00:00",1260.04007872766,-0.192024717324784
1,"M","20:00:00",1109.2380267553,1.26258437903759
1,"M","21:00:00",6.70820393249937,-1.29559794820541
1,"M","22:00:00",112.361025271221,1.75492178351206
1,"M","23:00:00",93.5360892917809,-1.79318061756325
1,"M","00:00:00",11.7046999107196,-2.29091520695389
1,"M","01:00:00",33.6154726279432,2.26260587722926
1,"M","02:00:00",22.8035085019828,2.36726414872245
1,"M","03:00:00",993.867697432611,-1.02389933138275
1,"M","04:00:00",1469.57987193619,-1.00000182141267
1,"M","05:00:00",884.764940535055,0.724364745092414
1,"M","06:00:00",125.865007051205,2.93588115263666
1,"M","07:00:00",6.70820393249937,0.775348250504414
1,"M","08:00:00",15.1327459504216,-2.81049657688566
1,"M","09:00:00",177.070607385867,-1.59132349169493
1,"M","10:00:00",212.084888664893,-3.01680829024159
1,"M","11:00:00",102.576800496019,2.11944596414339
1,"M","12:00:00",57.2450871254468,-0.991815253560901
1,"M","13:00:00",59.2114853723498,-2.75467645904188
1,"M","14:00:00",NA,NA
1,"M","15:00:00",NA,NA
1,"M","16:00:00",NA,NA
1,"M","17:00:00",NA,NA
1,"M","18:00:00",165.245272247045,NA
1,"M","19:00:00",2042.07933244524,-2.4621809762377
1,"M","20:00:00",1220.08934099106,0.0303475906303257
1,"M","21:00:00",NA,NA
1,"M","22:00:00",NA,NA
1,"M","23:00:00",753.77582874486,NA
1,"M","00:00:00",151.343979067553,0.517831608791544
1,"M","01:00:00",370.621100316752,-1.49541913476027
1,"M","02:00:00",1016.21110011651,1.14840631618249
1,"M","03:00:00",426.104447289629,1.0917749278334
1,"M","04:00:00",354.532085995048,-0.167676678158335
1,"M","05:00:00",49.6789693934969,-1.96410251095796
1,"M","06:00:00",250.890414324661,2.7289892629058
1,"M","07:00:00",9.21954445729289,-0.676969012265597
1,"M","08:00:00",13.9283882771841,2.99308776564552
1,"M","09:00:00",19.6977156035922,3.09054215782878
1,"M","10:00:00",79.9812478022192,-1.89375121621746
1,"M","11:00:00",50.9901951359278,0.295073670058392
1,"M","12:00:00",36.0555127546399,-2.10748450109882
1,"M","13:00:00",122.384639559056,2.15942746577195
1,"M","14:00:00",NA,NA
1,"M","15:00:00",NA,NA
1,"M","16:00:00",25.1793566240283,NA
1,"M","17:00:00",270.203626918663,2.73318831757889
1,"M","18:00:00",1153.46174622308,0.423761255385887
1,"M","19:00:00",1099.02911699372,-0.440710383069033
1,"M","20:00:00",1897.91095681541,1.36522116024665
1,"M","21:00:00",396.913088723463,0.390269699504731
1,"M","22:00:00",90.2496537389479,0.390397497504928
1,"M","23:00:00",27.5136329843952,-3.07751584526382
1,"M","00:00:00",248.581978429652,2.92122680500558
1,"M","01:00:00",108.558739860041,1.35641604326148
1,"M","02:00:00",51.6236379965612,2.86618521427093
1,"M","03:00:00",NA,NA
1,"M","04:00:00",NA,NA
1,"M","05:00:00",62.2896460095897,NA
1,"M","06:00:00",86.2844134244419,-0.912037749269763
1,"M","07:00:00",4.47213595499958,-2.59672873813825
1,"M","08:00:00",15.2315462117278,-1.51204050407917
1,"M","09:00:00",14.142135623731,1.83379105847582
1,"M","10:00:00",6.70820393249937,-1.89254688119154
1,"M","11:00:00",11.1803398874989,3.14159265358979
1,"M","12:00:00",12.7279220613579,-1.89254688119154
1,"M","13:00:00",5.3851648071345,-1.97568811307998
1,"M","14:00:00",33.0151480384384,2.7913800363962
1,"M","15:00:00",42.1070065428546,3.03999142888573
1,"M","16:00:00",34.6698716467194,-0.508695309422391
1,"M","17:00:00",350.435443412906,0.212214312316888
1,"M","18:00:00",1299.00153964497,-0.598777772819028
1,"M","19:00:00",2148.72729772766,0.11959089100582
1,"M","20:00:00",2230.84647611618,0.197019241187338
1,"M","21:00:00",436.835209203654,0.58810847623697
1,"M","22:00:00",17,-2.58978770105637
1,"M","23:00:00",13.1529464379659,1.23348832893643
1,"M","00:00:00",15,2.34544221640124
1,"M","01:00:00",NA,NA
1,"M","02:00:00",NA,NA
1,"M","03:00:00",11.1803398874989,NA
1,"M","04:00:00",21.6333076527839,2.62244653934327
1,"M","05:00:00",127.059041394149,3.04539922603092
1,"M","06:00:00",121.400164744534,1.72413570456704
1,"M","07:00:00",41.3037528561268,2.61779610039971
1,"M","08:00:00",5.8309518948453,0.909024825953549
1,"M","09:00:00",24.5967477524977,2.57486343606629
1,"M","10:00:00",6.32455532033676,2.35619449019234
1,"M","11:00:00",31.9061122670876,-2.25792053693634
1,"M","12:00:00",39.1152144312159,2.65644298260276
1,"M","13:00:00",12,3.06482076232002
1,"M","14:00:00",NA,NA
1,"M","15:00:00",NA,NA
1,"M","16:00:00",85.5628424025289,NA
1,"M","17:00:00",108.374351209131,3.09110110553372
1,"M","18:00:00",684.689710744948,-1.53682881411647
1,"M","19:00:00",879.240581411027,-0.361094359360774
1,"M","20:00:00",974.086751783433,0.19674432506873
1,"M","21:00:00",0,NA
1,"M","22:00:00",1857.68135050121,-0.708462634065359
1,"M","23:00:00",2160.91184456932,-0.44678892650099
1,"M","00:00:00",122.249744376011,0.790082408694141
1,"M","01:00:00",1071.76956478527,-0.94649752561966
1,"M","02:00:00",390.800460593383,-0.213423670551657
1,"M","03:00:00",NA,NA
1,"M","04:00:00",NA,NA
1,"M","05:00:00",299.347624009278,NA
1,"M","06:00:00",204.247399004247,-0.598399851756283
1,"M","07:00:00",12.0415945787923,-2.5246044879911
1,"M","08:00:00",31.0161248385416,2.65998290474113
1,"M","09:00:00",16.7630546142402,2.47616354795031
1,"M","10:00:00",105.23307464861,-2.90527594899065
1,"M","11:00:00",389.790969623464,-0.545629005941175
1,"M","12:00:00",12.0415945787923,-2.44625425198435
1,"M","13:00:00",76.2954782408499,1.67219789209707
1,"M","14:00:00",23.0867927612304,2.6489970753754
1,"M","15:00:00",30.8058436014987,-1.03351161249412
1,"M","16:00:00",186.938492558381,-0.762312115788016
1,"M","17:00:00",724.400441744758,-0.395319397272437
1,"M","18:00:00",275.176307119636,-1.35062885282133
1,"M","19:00:00",30.8058436014987,1.33225515878665
1,"M","20:00:00",128.817700647077,-3.02414531024599
1,"M","21:00:00",116.038786618958,3.06947967142178
1,"M","22:00:00",58.2408791142441,0.623139253637241
1,"M","23:00:00",52.8393792544916,2.90544099953588
1,"M","00:00:00",22.3606797749979,0.33459781326655
1,"M","01:00:00",14.7648230602334,2.82750478446269
1,"M","02:00:00",NA,NA
1,"M","03:00:00",NA,NA
1,"M","04:00:00",7.28010988928052,NA
1,"M","05:00:00",21.3775583264319,-1.66087448049524
1,"M","06:00:00",186.067192164551,1.40945006957488
1,"M","07:00:00",51.1566222497147,0.051395892436521
1,"M","08:00:00",25.4950975679639,2.22242484442535
1,"M","09:00:00",13.6014705087354,-2.59919491653281
1,"M","10:00:00",13.4164078649987,2.33294286738188
1,"M","11:00:00",45.6946386351835,0.702256931509007
1,"M","12:00:00",79.5110055275369,2.67203669384293
1,"M","13:00:00",26.9072480941474,-1.53432980577134
1,"M","14:00:00",59.2283715798434,-2.50762940817395
1,"M","15:00:00",10,-2.93757467399724
1,"M","16:00:00",270.0074073058,-1.56338905486373
1,"M","17:00:00",187.416648139913,2.04612742303118
1,"M","18:00:00",65.00769185258,1.10344136040804
1,"M","19:00:00",280.665281073381,2.24239588224334
1,"M","20:00:00",50.60632371552,3.11391976469361
1,"M","21:00:00",NA,NA
1,"M","22:00:00",NA,NA
1,"M","23:00:00",NA,NA
1,"M","00:00:00",NA,NA
1,"M","01:00:00",11.7046999107196,NA
1,"M","02:00:00",33.8378486313773,1.58847125367467
1,"M","03:00:00",61.2943716828878,2.88468612674636
1,"M","04:00:00",106.705201372754,1.97978365332098
1,"M","05:00:00",182.887943834469,1.51809476262593
1,"M","06:00:00",186.131673822593,1.19662871506284
1,"M","07:00:00",48.8262224629348,-1.5756378382616
1,"M","08:00:00",NA,NA
1,"M","09:00:00",NA,NA
1,"M","10:00:00",0,NA
1,"M","11:00:00",10,NA
1,"M","12:00:00",39.2045915678253,0.658806036117476
1,"M","13:00:00",NA,NA
1,"M","14:00:00",NA,NA
1,"M","15:00:00",NA,NA
1,"M","16:00:00",1,NA
1,"M","17:00:00",7.61577310586391,-0.404891786285083
1,"M","18:00:00",849.805860182195,-2.65541637128708
1,"M","19:00:00",1754.97122483532,0.483958838498374
1,"M","20:00:00",944.227197235919,-0.818955400051293
1,"M","21:00:00",16.6433169770932,2.82396723929146
1,"M","22:00:00",35.1140997321589,1.79336280304462
1,"M","23:00:00",19.1049731745428,2.02444426910904
1,"M","00:00:00",48.3838816136118,1.78113408781537
1,"M","01:00:00",43.4626276242015,2.42450730639863
1,"M","02:00:00",7.81024967590665,2.84872502483355
1,"M","03:00:00",3.60555127546399,-1.46406065414576
1,"M","04:00:00",1764.7790229941,0.000628634209192125
1,"M","05:00:00",274.089401473315,-0.725170137645483
1,"M","06:00:00",51.8941229813165,-2.96205356975929
1,"M","07:00:00",17.2626765016321,-2.18325982944468
1,"M","08:00:00",36.6742416417845,-2.515467363029
1,"M","09:00:00",1,-0.451453091552554
1,"M","10:00:00",98.0051019080129,-3.13138892609584
1,"M","11:00:00",134.807269833641,-2.98786721525969
1,"M","12:00:00",49.6487663492256,-2.82385814185899
1,"M","13:00:00",NA,NA
1,"M","14:00:00",NA,NA
1,"M","15:00:00",31.4006369362152,NA
1,"M","16:00:00",12.2065556157337,2.02160916802589
1,"M","17:00:00",19.2093727122985,-3.07757767575545
1,"M","18:00:00",50.2195181179589,2.68768048109559
1,"M","19:00:00",2003.23837822662,-1.15431400451686
1,"M","20:00:00",1776.27053119732,0.916032052207339
1,"M","21:00:00",1504.93355335045,0.188391613959181
1,"M","22:00:00",2228.55738090811,0.869134874371371
1,"M","23:00:00",2012.87977783076,0.634741836415595
1,"M","00:00:00",177.341478509682,-0.809586993056285
1,"M","01:00:00",1699.10241009776,0.636063797158588
1,"M","02:00:00",855.818321841733,-0.283659127501686
1,"M","03:00:00",46.6690475583121,2.70935799822065
1,"M","04:00:00",58.0086200490927,-0.802637834591978
1,"M","05:00:00",1617.60316517989,-2.68503685386098
1,"M","06:00:00",998.745212754484,-0.513477059679708
1,"M","07:00:00",172.838074509062,-0.0243563113767293
1,"M","08:00:00",158.902485820707,0.964100253220917
1,"M","09:00:00",117.239071985409,-2.29086348083369
1,"M","10:00:00",77.2528316633119,1.05438918132227
1,"M","11:00:00",34.0587727318528,2.64394454711657
1,"M","12:00:00",12.0830459735946,-1.84642576517703
1,"M","13:00:00",NA,NA
1,"M","14:00:00",NA,NA
1,"M","15:00:00",10.295630140987,NA
1,"M","16:00:00",144.516435051519,1.47453834789726
1,"M","17:00:00",NA,NA
1,"M","18:00:00",NA,NA
1,"M","19:00:00",28.1780056072107,NA
1,"M","20:00:00",NA,NA
1,"M","21:00:00",NA,NA
1,"M","22:00:00",NA,NA
1,"M","23:00:00",NA,NA
1,"M","00:00:00",35.6931365951495,NA
1,"M","01:00:00",20.6155281280883,-0.879712114724629
1,"M","02:00:00",49.4974746830583,-2.60117315331921
1,"M","03:00:00",NA,NA
1,"M","04:00:00",NA,NA
1,"M","05:00:00",15.52417469626,NA
1,"M","06:00:00",200.0399960008,1.85139605251539
1,"M","07:00:00",22.3606797749979,-2.69794237856214
1,"M","08:00:00",29.4278779391243,1.27788392926937
1,"M","09:00:00",3.60555127546399,-1.15352893472261
1,"M","10:00:00",5.8309518948453,2.01317054977164
1,"M","11:00:00",27.6586333718787,1.89254688119154
1,"M","12:00:00",113.454836829463,2.50000358835552
1,"M","13:00:00",NA,NA
1,"M","14:00:00",NA,NA
1,"M","15:00:00",47.4341649025257,NA
1,"M","16:00:00",43.4626276242015,2.41797145175269
1,"M","17:00:00",NA,NA
1,"M","18:00:00",NA,NA
1,"M","19:00:00",NA,NA
1,"M","20:00:00",NA,NA
1,"M","21:00:00",9.89949493661167,NA
1,"M","22:00:00",NA,NA
1,"M","23:00:00",NA,NA
1,"M","00:00:00",5.09901951359278,NA
1,"M","01:00:00",2.23606797749979,-0.90975315794421
1,"M","03:00:00",27.0185121722126,0.426627493126876
1,"M","04:00:00",23.0217288664427,-3.06112164232433
1,"M","05:00:00",NA,NA
1,"M","06:00:00",NA,NA
1,"M","07:00:00",49.0407993409569,NA
1,"M","08:00:00",24.0208242989286,1.25844146906159
1,"M","09:00:00",14.560219778561,1.80745340670142
1,"M","10:00:00",NA,NA
1,"M","11:00:00",NA,NA
1,"M","12:00:00",NA,NA
1,"M","13:00:00",NA,NA
1,"M","14:00:00",22.2036033111745,NA
1,"M","15:00:00",38.6005181312376,-2.63880055956625
1,"M","16:00:00",36.4005494464026,1.58147207778235
1,"M","17:00:00",46.6690475583121,-3.00519004918885
1,"M","18:00:00",37.3363094051889,2.22187304823938
1,"M","19:00:00",912.876771530528,-0.719293688342836
1,"M","20:00:00",305.45212390815,1.57182917680777
1,"M","21:00:00",305.473403097553,-2.67498782045084
1,"M","22:00:00",1062.92144582749,-2.01014255282526
1,"M","23:00:00",9.21954445729289,-0.526803707746617
1,"M","00:00:00",17.7200451466693,-2.07551671438616
1,"M","01:00:00",NA,NA
1,"M","02:00:00",NA,NA
1,"M","03:00:00",20.6155281280883,NA
1,"M","04:00:00",31.7804971641414,2.88069530560285
1,"M","05:00:00",7.21110255092798,0.561374516359525
1,"M","06:00:00",60.0832755431992,0.90975315794421
1,"M","07:00:00",63.0317380372777,2.85157747272161
1,"M","08:00:00",101.980390271856,-1.15642615137995
1,"M","09:00:00",84.6286003665428,-2.97019596238612
1,"M","10:00:00",7.07106781186548,1.73869225004527
1,"M","11:00:00",47.7598157450382,2.01457899954454
1,"M","12:00:00",31.1126983722081,2.69780998084015
1,"M","13:00:00",NA,NA
1,"M","14:00:00",NA,NA
1,"M","15:00:00",21.6333076527839,NA
1,"M","16:00:00",53.3385414123783,1.62802543313956
1,"M","17:00:00",29.0172362570938,2.0671007229983
1,"M","18:00:00",14.8660687473185,2.43824669446884
1,"M","19:00:00",7.21110255092798,1.32581766366803
1,"M","20:00:00",39.319206502675,2.42608049182699
1,"M","21:00:00",NA,NA
1,"M","22:00:00",NA,NA
1,"M","23:00:00",NA,NA
1,"M","00:00:00",NA,NA
1,"M","01:00:00",NA,NA
1,"M","02:00:00",NA,NA
1,"M","03:00:00",16.4924225024706,NA
1,"M","04:00:00",NA,NA
1,"M","05:00:00",NA,NA
1,"M","06:00:00",NA,NA
1,"M","07:00:00",344.650547656608,NA
1,"M","08:00:00",NA,NA
1,"M","09:00:00",NA,NA
1,"M","10:00:00",NA,NA
1,"M","11:00:00",NA,NA
1,"M","12:00:00",NA,NA
1,"M","13:00:00",NA,NA
1,"M","14:00:00",45.3100430368368,NA
1,"M","15:00:00",43.3820239269677,2.40873973747167
1,"M","16:00:00",26.4007575648882,2.03717723629075
1,"M","17:00:00",743.648438443866,-1.77649297962072
1,"M","18:00:00",540.240687101592,-0.245408496950291
1,"M","19:00:00",1618.39426593151,-0.52301616937608
1,"M","20:00:00",1570.03948994922,0.00342550672645925
1,"M","21:00:00",681.656805144642,0.832225016692895
1,"M","22:00:00",526.157771015501,-0.100868271499805
1,"M","23:00:00",994.320370906681,-0.387575126790626
1,"M","00:00:00",1968.2459195944,0.20856871816636
